Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T00:00:00.000000+0000,166.93,262.7,37.42,13.3,50.71,,,1.52,19.73,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T00:15:00.000000+0000,155.64,261.79,40.73,11.7,52.43,,,1.64,19.68,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T00:30:00.000000+0000,159.54,258.2,38.87,10.18,49.05,,,1.58,19.81,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T00:45:00.000000+0000,160.52,265.76,37.81,12.16,49.95,,,1.41,19.74,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T01:00:00.000000+0000,150.39,268.21,36.66,11.46,48.12,,,1.43,19.65,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T01:15:00.000000+0000,135.34,267.8,34.6,9.54,44.11,,,1.6,19.77,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T01:30:00.000000+0000,131.48,258.42,35.66,11.3,46.98,,,1.6,19.58,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T01:45:00.000000+0000,142.75,254.94,32.39,11.58,43.96,,,1.54,19.57,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T02:00:00.000000+0000,161.78,247.15,34.4,11.54,45.94,,,1.52,19.55,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T02:15:00.000000+0000,179.72,237.58,34.45,9.89,44.3,,,1.5,19.53,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T02:30:00.000000+0000,177.27,234.07,34.96,10.66,45.64,,,1.78,19.64,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T02:45:00.000000+0000,169.0,234.27,36.0,11.53,47.54,,,1.69,19.59,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T03:00:00.000000+0000,171.87,242.03,36.5,11.33,47.81,,,1.67,19.53,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T03:15:00.000000+0000,168.8,245.97,35.01,10.68,45.7,,,1.67,19.69,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T03:30:00.000000+0000,176.59,250.06,34.2,12.46,46.67,,,1.5,19.45,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T03:45:00.000000+0000,174.39,250.16,30.92,12.31,43.21,,,1.6,19.57,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T04:00:00.000000+0000,180.33,257.88,31.87,10.19,42.07,,,1.59,19.65,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T04:15:00.000000+0000,172.89,261.06,43.29,11.28,54.64,,,1.75,19.47,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T04:30:00.000000+0000,176.48,280.14,36.46,10.84,47.23,,,1.68,19.48,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T04:45:00.000000+0000,177.07,306.04,35.09,10.37,45.47,,,1.54,19.4,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T05:00:00.000000+0000,173.57,318.3,35.66,9.39,45.04,,,1.99,19.48,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T05:15:00.000000+0000,169.62,314.77,38.06,8.65,46.72,,,1.68,19.54,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T05:30:00.000000+0000,164.61,307.25,35.42,8.83,44.25,,,1.81,19.34,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T05:45:00.000000+0000,167.87,292.36,33.12,8.85,41.93,,,1.56,19.4,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T06:00:00.000000+0000,176.99,290.06,29.81,6.25,36.09,,,1.2,20.14,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T06:15:00.000000+0000,183.24,284.84,37.26,8.28,45.56,,,1.65,19.37,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T06:30:00.000000+0000,177.75,275.26,33.06,7.46,40.48,,,1.91,19.71,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T06:45:00.000000+0000,161.52,261.03,32.53,7.18,39.71,,,1.9,19.49,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T07:00:00.000000+0000,157.9,253.0,35.71,4.76,40.51,,,1.85,19.92,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T07:15:00.000000+0000,152.32,249.56,31.87,6.02,37.87,,,1.53,20.97,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T07:30:00.000000+0000,155.09,245.54,33.97,6.2,40.18,,,1.79,21.02,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T07:45:00.000000+0000,153.66,238.86,33.01,5.52,38.48,,,1.65,20.78,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T08:00:00.000000+0000,159.01,236.3,34.37,4.84,39.31,,,1.66,20.78,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T08:15:00.000000+0000,146.81,240.79,35.4,6.5,41.85,,,1.49,20.91,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T08:30:00.000000+0000,141.73,243.12,36.52,5.74,42.24,,,1.9,21.63,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T08:45:00.000000+0000,137.51,241.35,32.74,5.39,38.13,,,1.72,22.28,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T09:00:00.000000+0000,144.92,244.23,34.66,4.61,39.34,,,1.56,22.62,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T09:15:00.000000+0000,168.9,246.89,33.15,6.39,39.47,,,2.06,22.32,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T09:30:00.000000+0000,191.52,253.1,31.31,4.56,35.91,,,1.66,21.78,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T09:45:00.000000+0000,179.11,255.84,33.34,3.76,37.06,,,1.49,21.49,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T10:00:00.000000+0000,144.57,263.09,31.74,5.95,37.68,,,1.65,22.38,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T10:15:00.000000+0000,128.58,263.38,29.15,5.15,34.31,,,1.44,23.68,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T10:30:00.000000+0000,130.44,257.05,28.29,4.62,32.88,,,1.69,24.43,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T10:45:00.000000+0000,128.2,240.67,29.51,5.43,34.99,,,1.47,24.04,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T11:00:00.000000+0000,124.5,239.12,30.14,7.59,37.69,,,1.57,25.09,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T11:15:00.000000+0000,127.43,241.46,27.23,5.86,33.1,,,1.74,27.27,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T11:30:00.000000+0000,133.11,246.75,27.85,9.98,37.83,,,1.8,27.1,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T11:45:00.000000+0000,135.11,244.22,28.31,9.42,37.74,,,1.57,26.17,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T12:00:00.000000+0000,149.69,247.73,28.7,11.11,39.81,,,1.61,25.89,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T12:15:00.000000+0000,175.04,258.32,30.47,11.01,41.5,,,1.54,24.31,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T12:30:00.000000+0000,200.8,270.18,27.85,10.75,38.56,,,1.68,27.48,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T12:45:00.000000+0000,207.43,275.41,28.84,12.31,41.18,,,1.87,28.82,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T13:00:00.000000+0000,203.56,277.46,25.19,11.39,36.55,,,1.44,31.35,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T13:15:00.000000+0000,193.91,295.05,25.01,10.76,35.78,,,1.7,31.72,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T13:30:00.000000+0000,185.55,319.26,27.51,9.97,37.46,,,1.21,30.63,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T13:45:00.000000+0000,173.08,327.85,23.22,8.48,31.69,,,1.6,36.82,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T14:00:00.000000+0000,171.99,317.18,23.62,9.34,32.95,,,1.58,36.46,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T14:15:00.000000+0000,168.01,300.8,22.33,9.38,31.71,,,1.59,37.51,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T14:30:00.000000+0000,164.49,279.31,21.23,7.41,28.64,,,1.53,39.01,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T14:45:00.000000+0000,147.99,260.19,21.17,9.27,30.43,,,1.73,36.58,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T15:00:00.000000+0000,137.06,246.88,20.93,7.98,28.91,,,1.41,36.29,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T15:15:00.000000+0000,124.63,237.67,20.13,7.83,27.94,,,1.51,36.99,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T15:30:00.000000+0000,122.21,223.31,20.91,8.33,29.26,,,1.59,32.96,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T15:45:00.000000+0000,120.87,218.3,20.55,10.85,31.41,,,1.74,32.66,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T16:00:00.000000+0000,119.72,218.64,20.44,11.49,31.93,,,1.47,31.28,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T16:15:00.000000+0000,117.37,219.64,20.29,8.68,28.97,,,1.57,29.4,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T16:30:00.000000+0000,119.43,213.81,19.67,9.54,29.22,,,1.44,28.37,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T16:45:00.000000+0000,121.14,200.32,19.36,6.95,26.29,,,1.63,26.73,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T17:00:00.000000+0000,114.11,192.28,19.85,7.89,27.77,,,1.43,25.74,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T17:15:00.000000+0000,101.36,193.78,20.57,9.04,29.63,,,1.09,23.65,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T17:30:00.000000+0000,93.52,196.62,23.65,8.15,31.8,,,1.47,20.31,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T17:45:00.000000+0000,85.75,197.56,26.08,7.44,33.54,,,1.68,19.67,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T18:00:00.000000+0000,86.71,192.35,24.63,8.22,32.84,,,1.4,19.88,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T18:15:00.000000+0000,100.47,195.48,26.1,7.8,33.92,,,1.34,19.66,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T18:30:00.000000+0000,104.22,201.72,27.38,7.46,34.82,,,1.41,19.45,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T18:45:00.000000+0000,100.69,200.34,28.55,7.4,35.95,,,1.82,19.38,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T19:00:00.000000+0000,105.82,209.1,29.03,5.7,34.75,,,1.75,19.67,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T19:15:00.000000+0000,126.71,228.81,28.72,7.91,36.63,,,1.47,19.51,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T19:30:00.000000+0000,162.66,255.69,27.65,8.15,35.8,,,1.57,19.49,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T19:45:00.000000+0000,177.82,272.62,25.41,7.99,33.38,,,1.25,19.87,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T20:00:00.000000+0000,183.56,283.3,24.88,7.55,32.43,,,1.29,20.69,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T20:15:00.000000+0000,184.65,299.18,24.16,5.94,30.11,,,1.86,20.76,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T20:30:00.000000+0000,188.89,312.75,28.3,7.98,36.31,,,1.56,20.19,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T20:45:00.000000+0000,195.31,338.85,26.14,8.57,34.67,,,1.77,20.26,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T21:00:00.000000+0000,204.38,359.23,25.28,8.48,33.76,,,1.5,20.26,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T21:15:00.000000+0000,210.24,406.62,25.57,6.84,32.39,,,1.51,20.52,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T21:30:00.000000+0000,220.83,433.37,26.08,6.86,32.96,,,1.57,20.12,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T21:45:00.000000+0000,225.47,435.7,24.73,9.6,34.32,,,1.45,20.43,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T22:00:00.000000+0000,227.23,421.35,25.24,8.62,33.86,,,1.49,20.27,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T22:15:00.000000+0000,223.14,411.7,24.4,6.5,30.88,,,1.6,20.47,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T22:30:00.000000+0000,217.89,394.57,24.71,7.94,32.64,,,1.57,20.24,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T22:45:00.000000+0000,208.12,382.84,22.35,7.04,29.38,,,1.44,21.51,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T23:00:00.000000+0000,199.41,372.07,22.64,4.51,27.14,,,1.22,21.27,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T23:15:00.000000+0000,192.8,352.01,22.45,6.33,28.8,,,1.35,21.25,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T23:30:00.000000+0000,182.95,338.54,23.08,6.09,29.16,,,1.38,21.13,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-01T23:45:00.000000+0000,179.15,335.02,20.95,5.75,26.69,,,1.47,21.52,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T00:00:00.000000+0000,179.58,337.23,23.18,5.81,29.01,,,1.4,20.51,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T00:15:00.000000+0000,192.59,328.97,23.56,5.28,28.87,,,1.51,20.13,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T00:30:00.000000+0000,195.33,300.94,23.66,5.24,28.86,,,1.32,20.08,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T00:45:00.000000+0000,179.17,278.56,22.63,3.81,26.46,,,1.4,20.17,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T01:00:00.000000+0000,162.89,251.18,24.21,5.16,29.37,,,1.25,19.77,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T01:15:00.000000+0000,152.57,224.23,24.3,4.19,28.48,,,1.42,19.67,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T01:30:00.000000+0000,144.64,192.22,22.51,2.93,25.42,,,1.24,20.32,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T01:45:00.000000+0000,124.81,173.86,22.01,1.86,23.86,,,1.4,20.4,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T02:00:00.000000+0000,109.44,153.91,21.47,2.58,24.03,,,1.04,20.71,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T02:15:00.000000+0000,100.87,137.3,22.37,2.45,24.82,,,1.52,20.61,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T02:30:00.000000+0000,87.35,122.12,23.29,1.31,24.62,,,1.39,21.37,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T02:45:00.000000+0000,77.99,114.59,22.97,0.25,22.71,,,1.38,20.42,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T03:00:00.000000+0000,71.53,107.79,22.97,1.48,24.12,,,1.32,20.32,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T03:15:00.000000+0000,66.44,95.78,22.41,3.06,25.47,,,1.22,21.1,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T03:30:00.000000+0000,60.86,91.66,22.44,2.52,24.97,,,1.25,20.65,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T03:45:00.000000+0000,62.5,94.64,21.71,2.18,23.87,,,0.98,20.94,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T04:00:00.000000+0000,72.41,104.16,21.14,1.2,21.41,,,1.01,21.39,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T04:15:00.000000+0000,75.18,116.39,21.11,1.9,22.99,,,1.06,21.69,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T04:30:00.000000+0000,77.96,119.63,21.55,0.86,22.41,,,1.11,21.66,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T04:45:00.000000+0000,75.35,111.78,23.12,1.52,24.69,,,1.21,21.05,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T05:00:00.000000+0000,74.31,100.09,23.59,1.31,23.33,,,1.04,21.89,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T05:15:00.000000+0000,73.64,98.92,20.68,0.17,20.3,,,0.73,23.72,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T05:30:00.000000+0000,69.48,101.41,23.01,1.32,24.32,,,1.25,21.77,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T05:45:00.000000+0000,78.18,106.0,24.06,0.76,24.84,,,1.29,21.56,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T06:00:00.000000+0000,81.73,114.06,25.93,0.75,25.77,,,1.07,21.05,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T06:15:00.000000+0000,89.78,125.03,25.62,1.65,27.27,,,1.16,20.49,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T06:30:00.000000+0000,92.48,133.03,20.21,1.25,19.41,,,1.19,20.15,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T06:45:00.000000+0000,88.87,126.88,25.72,1.27,26.79,,,1.3,20.17,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T07:00:00.000000+0000,81.28,115.73,24.91,0.84,25.73,,,0.94,20.8,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T07:15:00.000000+0000,79.46,124.87,22.54,0.69,23.28,,,1.21,21.33,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T07:30:00.000000+0000,98.61,149.96,20.89,0.95,25.58,,,0.76,21.87,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T07:45:00.000000+0000,119.47,168.23,21.18,1.14,20.12,,,0.86,20.31,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T08:00:00.000000+0000,157.09,194.65,25.02,0.95,25.98,,,0.77,19.96,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T08:15:00.000000+0000,171.25,216.85,24.86,0.99,25.84,,,0.97,20.05,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T08:30:00.000000+0000,171.0,236.81,27.12,0.75,27.07,,,0.97,20.39,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T08:45:00.000000+0000,170.49,247.89,28.83,1.64,30.48,,,1.03,20.52,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T09:00:00.000000+0000,187.2,256.46,33.15,3.25,36.39,,,1.48,21.15,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T09:15:00.000000+0000,216.8,282.02,31.77,2.75,34.51,,,1.32,20.83,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T09:30:00.000000+0000,237.79,318.95,34.4,1.64,36.05,,,1.37,21.0,,,,,,,,,,,,0.0,,,
site_106,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2024-01-02T09:45:00.000000+0000,231.29,325.64,30.76,2.22,32.98,,,1.16,21.8,,,,,,,,,,,,0.0,,,
